id,titolo_originale,titolo,anno,genere,durata,paese,voto_medio,voto_critica,voto_pubblico,voti_totali,humor,ritmo,impegno,tensione
68911,Maelström,Maelström,2000,Drammatico,87,Canada,7.1,7.14,7,29,0,0,0,0
68922,When the Game Stands Tall,Il tempo di vincere,2014,Drammatico,115,USA,4.9,5.0,5,13,0,0,0,0
68923,American Ultra,American Ultra,2015,Azione,99,USA,5.8,6.0,6,97,1,3,1,2
68927,May We Chat,May We Chat,2013,Drammatico,100,"Cina, Hong Kong",6.3,,6,3,0,0,0,0
68942,Uscio e bottega,Uscio e bottega,2013,Commedia,93,Italia,1.4,,1,5,1,1,2,1
68948,Eien no zero,The Eternal Zero,2013,Drammatico,144,Giappone,8.7,,9,3,0,0,0,0
68952,Relatos salvajes,Storie pazzesche,2014,Commedia,115,"Argentina, Spagna",7.0,6.82,7,222,2,2,2,1
68957,Maidan,Maidan,2014,Documentario,120,"Russia, Ucraina",7.5,7.0,8,3,0,0,0,0
68961,Charlie's Country,Charlie's Country,2013,Biografico,108,Australia,7.0,7.5,6,7,0,0,0,0
68962,Dohee-ya,A Girl at My Door,2014,Drammatico,119,Corea del Sud,8.5,8.75,8,24,0,0,0,0
68970,Fjällbackamorden: I betraktarens öga,Omicidi tra i fiordi - L'occhio dello spettatore,2012,Thriller,88,Svezia,5.3,6.0,5,4,0,0,0,0
68973,Eau argentée - Syrie Autoportrait,Autoritratto siriano (Eau argentée),2014,Documentario,110,"Siria, Francia",7.8,8.0,8,17,0,3,4,2
68981,Batman: Gotham Knight,Batman - Il cavaliere di Gotham,2008,Animazione,75,"USA, Giappone, Corea del Sud",5.3,,5,3,0,0,0,0
68983,The Clan of the Cave Bear,Cro Magnon odissea nella preistoria,1986,Avventura,98,USA,5.6,6.0,5,7,0,0,0,0
68990,Curious George Swings Into Spring,Curioso come George: Febbre di Primavera,2013,Animazione,58,USA,5.0,,5,5,0,0,0,0
68995,"Medicina, i misteri","Medicina, i misteri",2002,Drammatico,127,Italia,6.5,,7,4,0,2,0,2
69019,Plemya,The Tribe,2014,Drammatico,80,Ucraina,6.9,6.7,7,54,0,2,3,2
69021,It Follows,It Follows,2014,Horror,97,USA,6.6,6.38,7,271,0,2,1,2
69024,Her Only Child,Maternal Obsession,2008,Drammatico,94,Canada,6.8,,7,4,0,0,0,0
69028,Alleluia,Alleluia,2014,Drammatico,95,"Francia, Belgio",6.4,5.6,7,28,0,0,0,1
69030,Mange tes morts,Eat Your Bones,2014,Drammatico,94,Francia,6.5,7.0,6,5,0,0,0,0
69032,Tu dors Nicole,Tu dors Nicole,2014,Drammatico,93,Canada,6.0,5.5,6,7,1,2,2,1
69036,National Gallery,National Gallery,2014,Documentario,180,"Gran Bretagna, Francia, USA",7.7,8.0,7,23,1,1,3,0
69038,Moo-deom-kka-ji Gan-da,A Hard Day,2014,Thriller,111,Corea del Sud,7.6,7.5,8,8,0,0,0,0
69050,La Palmira - Ul film,La Palmira - Ul film,2013,Commedia,84,Svizzera,6.3,5.0,8,3,3,2,0,0
69091,Altri tempi,Altri tempi,2013,Drammatico,200,Italia,5.3,3.0,8,3,0,0,0,0
69093,Omoide no Marnie,Quando c'era Marnie,2014,Animazione,103,Giappone,7.6,7.57,8,81,1,2,1,2
69095,The Perfect Husband,The Perfect Husband,2014,Drammatico,85,Italia,4.5,5.0,4,14,0,2,0,1
69097,Surrounded,Surrounded,2014,Thriller,84,Italia,4.4,4.75,4,12,0,0,0,0
69101,"365 Paolo Fresu, il tempo di un viaggio","365 Paolo Fresu, il tempo di un viaggio",2014,Documentario,100,Italia,6.0,6.0,6,4,1,3,3,0
69103,La pioggia che non cade,La pioggia che non cade,2014,Commedia,86,Italia,5.8,4.0,8,4,1,2,0,0
69105,Cenerentola,Cenerentola,2011,Drammatico,180,Italia,4.0,,4,8,0,0,0,0
69111,Beeper,Beeper,2002,Thriller,94,USA,4.7,,5,3,0,2,0,1
69115,I giochi del diavolo - La presenza perfetta,I giochi del diavolo - La presenza perfetta,1981,Fantasy,100,Italia,5.0,5.33,5,7,0,0,0,0
69125,"Florentina Hubaldo, CTE","Florentina Hubaldo, CTE",2012,Drammatico,360,Filippine,7.7,8.67,7,28,0,1,4,4
69133,Jumeogi unda,Crying Fist - Pugni di rabbia,2005,Drammatico,134,Corea del Sud,6.0,,6,3,0,0,0,0
69153,La última muerte,The Last Death,2011,Fantascienza,104,Messico,5.5,,6,12,0,0,0,0
69155,Una lunga fila di croci,Una lunga fila di croci,1969,Western,97,Italia,4.0,3.0,5,6,0,0,0,0
69183,Yo soy la felicidad de este mundo,I Am Happiness on Earth,2014,Drammatico,122,Messico,4.8,4.5,5,4,0,0,0,0
69187,I Zombie: The Chronicles of Pain,I Zombie: The Chronicles of Pain,1998,Drammatico,79,Gran Bretagna,5.7,,6,3,0,0,0,1
69189,Bologna 2 agosto - I giorni della collera,Bologna 2 agosto - I giorni della collera,2014,Drammatico,98,Italia,3.4,3.0,4,12,1,2,2,2
69191,Nomi e cognomi,Nomi e cognomi,2014,Drammatico,99,Italia,3.0,2.0,4,12,0,2,2,1
69197,Hei Tai Yang 731,Men behind the sun,1988,Drammatico,105,"Hong Kong, Cina",6.2,,6,5,0,1,2,2
69199,The Toxic Avenger Part II,Il vendicatore tossico 2,1989,Azione,96,USA,4.4,3.0,6,6,3,1,1,1
69201,The Toxic Avenger Part III: The Last Temptation of Toxie,Il vendicatore tossico III: L'ultima tentazione di Toxie,1989,Azione,102,USA,5.5,,6,4,2,1,1,1
69207,Pan,Pan - Viaggio sull'isola che non c'è,2015,Fantasy,111,USA,4.9,5.0,5,51,1,3,1,1
69209,Victor Frankenstein,Victor: La storia segreta del dottor Frankenstein,2015,Drammatico,102,USA,4.5,3.71,5,52,1,1,1,0
69215,Nayak,Nayak,1966,Drammatico,120,India,8.5,8.67,8,6,0,0,0,0
69217,Desu nôto,Death Note - Il film,2006,Fantasy,126,Giappone,6.5,,7,13,0,0,0,0
69227,Vendetta: Secrets of a Mafia Bride,Donna d'onore,1991,Drammatico,240,"Italia, USA",9.7,,10,6,0,0,0,0
69231,Zombie Night,Zombie Night,2013,Horror,88,USA,2.7,2.5,3,15,0,0,0,0
69243,Giovanni no Shima,Giovanni's Island,2014,Animazione,102,Giappone,8.7,,9,3,0,0,0,0
69285,Fallen,Fallen,2016,Fantasy,91,USA,4.0,4.0,4,35,0,1,1,1
69287,Johanna und der Buschpilot - Der Weg nach Afrika,Jana e il pilota della savana - Verso l'Africa,2012,Drammatico,89,Germania,6.0,,6,4,0,0,0,0
69288,Airline Disaster,Airline Disaster,2010,Azione,89,USA,3.7,,4,9,2,2,0,0
69290,Il-dae-il,One On One,2014,Drammatico,122,Corea del Sud,5.9,6.0,6,35,0,0,0,0
69293,Pokémon: Lucario and the Mystery of Mew,Pokémon: Lucario e il mistero di Mew,2005,Animazione,103,Giappone,2.7,,3,3,0,0,0,0
69294,TalhotBlond,TalhotBlond - Trappola virtuale,2012,Drammatico,87,USA,7.0,,7,3,0,0,0,0
69297,Dracula's Daughter,La figlia di Dracula,1936,Horror,71,USA,5.2,4.0,6,10,0,0,0,0
69299,Poultrygeist: Night of the Chicken Dead,Poultrygeist: Night of the Chicken Dead,2006,Commedia,103,USA,5.5,4.0,7,5,3,2,1,1
69312,Asmodexia,Asmodexia,2014,Horror,90,Spagna,4.8,5.0,5,3,0,0,0,0
69313,A Daughter's Nightmare,L'incubo di una figlia,2014,Drammatico,90,Canada,2.8,1.0,5,7,0,0,0,0
69314,Scotland Yard jagt Dr. Mabuse,Scotland Yard contro Dr. Mabuse,1963,Thriller,90,Germania,4.3,,4,4,0,0,0,0
69315,Vergine giurata,Vergine giurata,2015,Drammatico,90,"Albania, Francia, Svizzera, Italia",6.3,6.8,6,62,1,4,2,3
69318,Let Us Prey,Let Us Prey,2014,Horror,88,"Gran Bretagna, Irlanda",6.2,7.0,5,4,0,0,0,0
69323,Two Night Stand,APPuntamento con l'@more,2014,Commedia,86,USA,4.9,5.0,5,27,1,2,0,0
69325,Lord of Tears,Lord of Tears,2013,Drammatico,100,Gran Bretagna,5.2,4.33,6,6,0,0,0,0
69331,Time Lapse,Time Lapse,2014,Fantascienza,104,USA,4.8,4.0,6,30,0,0,0,0
69334,Youth - La giovinezza,Youth - La giovinezza,2015,Drammatico,118,"Italia, Francia, Svizzera",6.6,6.74,7,400,2,2,3,1
69362,Mado,Mado,1976,Drammatico,135,"Francia, Italia",7.6,8.0,7,5,0,2,2,3
69366,NDE: Near Death Experience,NDE: Near Death Experience,2014,Drammatico,87,Francia,5.1,4.67,6,5,0,0,0,0
69369,Ogni maledetto Natale,Ogni maledetto Natale,2014,Commedia,95,Italia,5.1,5.32,5,131,3,2,1,0
69389,The Taking of Tiger Mountain,Tiger Mountain,2014,Azione,141,Cina,5.9,5.67,6,21,0,0,0,0
69393,Tokyo Tribes,Tokyo Tribe,2014,Drammatico,117,Giappone,6.7,6.5,7,38,0,0,0,0
69423,Strangerland,Strangerland,2015,Drammatico,112,Australia,5.7,5.33,6,58,0,1,1,1
69424,Maya the Bee Movie,L'Ape Maia - Il film,2014,Animazione,79,Australia,5.4,6.0,5,14,1,2,1,0
69426,Willed to Kill,Ogni killer ha il suo segreto,2012,Drammatico,84,Canada,3.4,,3,5,1,3,3,2
69430,Johanna und der Buschpilot - Die Legende der Kraniche,Jana e il pilota della savana - La leggenda delle gru,2012,Drammatico,89,Germania,6.0,,6,3,0,0,0,0
69434,Un figlio d'oggi,Un figlio d'oggi,1963,Drammatico,94,Italia,4.0,2.0,6,4,0,2,1,1
69438,Mister Ignis,Mister Ignis,2014,Biografico,200,Italia,4.0,,4,11,0,0,0,0
69440,Maestro,Maestro,2014,Commedia,85,Francia,6.8,7.5,6,4,0,0,0,0
69446,Vincent n'a pas d'écailles,Vincent,2014,Drammatico,78,Francia,6.5,7.0,6,3,0,0,0,0
69448,Flash Gordon,Flash Gordon,1936,Fantasy,245,USA,7.8,,8,6,0,0,0,0
69457,He ovat paenneet,They Have Escaped,2014,Drammatico,100,"Finlandia, Olanda",7.1,7.0,7,8,0,0,0,0
69462,Hyena,Hyena,2014,Thriller,112,Gran Bretagna,6.3,6.0,7,9,0,1,1,1
69464,Alaska,Alaska,2015,Drammatico,125,Italia,6.6,6.67,6,133,1,3,2,3
69466,ID:A,ID:A,2011,Thriller,104,Danimarca,4.5,4.0,5,32,2,3,3,4
69485,Nightingale,Nightingale,2014,Drammatico,83,USA,6.6,7.0,6,8,0,2,1,2
69490,The Road Within,Viaggio verso la libertà,2014,Commedia,100,USA,5.8,4.67,7,18,1,1,1,1
69499,L'attesa,L'attesa,2015,Drammatico,100,"Italia, Francia",6.0,6.22,6,74,0,3,2,1
69501,Pourquoi j'ai pas mangé mon père,Il più grande uomo scimmia del Pleistocene,2015,Animazione,100,Francia,5.9,6.0,6,18,0,0,0,0
69505,Les Saisons,I cicli della Terra,2015,Documentario,97,Francia,7.8,8.0,8,3,0,1,1,1
69509,Nadie quiere la noche,Nobody Wants the Night,2015,Drammatico,118,"Spagna, Francia, Bulgaria",5.5,5.0,6,4,0,0,0,0
69515,Der freie Wille,Der freie Wille,2006,Thriller,163,Germania,8.5,8.75,8,20,0,2,3,3
69525,Supremacy,Supremacy - La razza eletta,2014,Drammatico,104,USA,6.0,,6,6,0,0,0,0
69527,The Tingler,Il mostro di sangue,1959,Horror,82,USA,7.0,6.75,7,13,0,0,0,0
69528,Stray Dog,Stray Dog,2014,Documentario,98,USA,6.5,6.0,7,3,0,0,0,0
69540,Latin Lover,Latin Lover,2015,Commedia,104,Italia,5.4,5.15,6,78,1,2,0,0
69544,Ten Thousand Saints,Ten Thousand Saints,2015,Drammatico,104,USA,5.8,6.0,6,9,0,0,0,0
69546,Tale of Tales,Il racconto dei racconti,2015,Drammatico,125,"Italia, Francia, Gran Bretagna, USA",6.8,6.87,7,356,1,2,3,1
69549,Cara a Cara,Faccia a faccia,1967,Drammatico,72,Brasile,6.7,7.0,6,7,0,2,3,0
69556,V/H/S: Viral,V/H/S: Viral,2014,Horror,97,USA,4.5,5.2,4,18,0,0,0,0
69557,The Bookseller of Belfast,Il libraio di Belfast,2012,Documentario,54,"Francia, Gran Bretagna",7.2,7.0,7,4,0,0,0,0
69558,Perverse oltre le sbarre,Perverse oltre le sbarre,1984,Azione,82,Italia,2.3,2.0,3,4,0,0,0,0
69564,La baie des anges,La grande peccatrice,1963,Drammatico,90,Francia,6.1,6.0,6,5,0,0,0,0
69581,Brooklyn,Brooklyn,2015,Commedia,99,"Irlanda, Gran Bretagna",6.3,5.95,7,140,1,2,2,1
69585,Gekijôban Mahou Shojo Madoka Magica Shinpen: Hangyaku no Monogatari,Madoka Magica: The Movie - La storia della ribellione,2013,Animazione,116,Giappone,7.8,6.0,10,3,0,2,3,1
69587,Squatters,Squatters,2014,Drammatico,106,USA,4.7,4.0,5,10,1,2,0,1
69588,Kingsman: The Secret Service,Kingsman: Secret Service,2015,Azione,129,"USA, Gran Bretagna",6.4,6.24,6,223,3,4,1,2
69590,L: Change the World,L: Change the World,2008,Fantascienza,129,Giappone,6.8,,7,4,0,0,0,0
69591,Hadashi no Gen,Hadashi no Gen,1983,Animazione,83,Giappone,7.8,,8,6,0,0,0,0
69612,Tutto molto bello,Tutto molto bello,2014,Commedia,90,Italia,1.6,1.44,2,67,2,1,0,0
69615,Your Right Mind,Jackie & Ryan,2014,Drammatico,90,USA,4.4,4.0,5,20,0,0,0,0
69618,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016,Supereroi,151,USA,5.1,5.11,5,239,1,3,2,2
69632,Der 7bte Zwerg,I 7 nani,2014,Animazione,80,Germania,3.0,2.0,4,5,1,2,0,0
69637,Ooops! Noah is gone...,Ooops! Ho perso l'arca...,2014,Animazione,85,"Germania, Belgio, Lussemburgo, Irlanda",6.0,6.0,6,15,1,2,2,1
69640,Un omicidio perfetto a termine di legge,Un omicidio perfetto a termine di legge,1971,Thriller,90,"Italia, Spagna",4.2,3.0,5,4,0,0,0,0
69646,Richard the Stork,Richard - Missione Africa,2017,Animazione,85,Germania,5.3,,5,13,0,0,0,0
69650,Her er Harold,Here is Harold,2015,Commedia,89,Norvegia,5.6,4.5,7,5,0,0,0,0
69661,"Cuidado, Madame",Attenzione Madame,1970,Commedia,70,Brasile,8.1,,8,7,0,2,2,1
69662,The Official Film of the 2006 FIFA World Cup (TM),La grande finale,2006,Documentario,108,Gran Bretagna,5.9,5.0,7,9,0,2,1,2
69664,Il testimone,Il testimone,2001,Thriller,100,Italia,4.9,8.0,2,7,0,0,0,0
69667,Reach Me,Reach Me,2014,Drammatico,95,USA,3.0,1.5,4,11,0,0,0,0
69669,A testa alta,A testa alta,2014,Storico,100,Italia,5.4,5.0,6,6,0,0,0,0
69671,Bel Air,Bel Air,2009,Documentario,80,Brasile,6.7,,7,3,0,2,1,0
69676,Desu nôto: The last name,Death Note - L'ultimo nome,2006,Fantasy,141,"Giappone, USA",6.8,,7,9,0,0,0,0
69677,Operasjon Arktis,Operation Arctic,2014,Drammatico,95,Norvegia,5.7,,6,12,0,0,0,0
69679,Skammerens datter,La figlia della sciamana,2015,Avventura,96,Danimarca,4.7,,5,23,1,2,2,2
69680,WhoAmI,Who Am I - No System Is Safe,2014,Thriller,105,Germania,6.6,7.0,6,8,0,0,0,0
69694,Black Mass,Black Mass - L'ultimo gangster,2015,Gangster,122,USA,5.7,5.62,6,152,0,2,1,2
69695,The Divergent Series: Insurgent,The Divergent Series: Insurgent,2015,Fantascienza,158,USA,4.8,4.33,5,111,0,4,1,2
69701,Scouts Guide to the Zombie Apocalypse,Manuale scout per l'apocalisse zombie,2015,Commedia,93,USA,7.2,8.0,6,36,4,4,1,2
69703,Coonskin,Pelle di procione,1975,Animazione,89,USA,7.0,,7,4,0,0,0,0
69732,Everyday Rebellion,Everyday Rebellion,2013,Documentario,118,"Svizzera, Germania, Austria",7.0,6.0,8,3,0,0,0,0
69757,Rimet - L'incredibile storia della Coppa del Mondo,Rimet - L'incredibile storia della Coppa del Mondo,2010,Documentario,52,Italia,6.6,7.0,6,6,1,2,0,1
69759,Winx Club - Il mistero degli abissi,Winx Club - Il mistero degli abissi,2014,Animazione,98,Italia,2.1,2.0,2,11,0,0,0,0
69760,O Rei do Baralho,Il re del mazzo,1973,Commedia,81,Brasile,5.5,,6,4,0,2,2,0
69761,Terminator: Genisys,Terminator: Genisys,2015,Fantascienza,126,USA,5.5,5.44,6,174,3,4,2,3
69769,Can't Stand Losing You,Can't Stand Losing You,2012,Musicale,79,USA,8.5,7.0,10,3,2,2,1,0
69772,Legend of the Red Reaper,Red Reaper,2013,Azione,99,"Canada, USA, Germania",1.6,,2,7,0,2,0,1
69779,Tezz,Tezz,2012,Azione,123,"Gran Bretagna, India",3.8,,4,9,0,2,0,0
69781,Dark Relic,Dark Relic,2010,Fantasy,88,USA,3.5,,4,13,0,0,0,0
69783,The Benefactor,Franny,2015,Drammatico,90,USA,4.8,5.0,5,57,0,1,1,1
69788,Socrates uno di noi,Socrates uno di noi,2014,Documentario,100,Italia,5.5,5.0,6,3,0,2,2,0
69790,Song of the Sea,La canzone del mare,2014,Animazione,93,"Irlanda, Danimarca, Belgio, Lussemburgo, Francia",7.5,7.22,8,76,1,2,2,2
69792,Mr. America,Mr. America,2013,Thriller,93,Italia,4.8,6.0,4,5,0,0,0,0
69794,The Girl in Room 2A,La casa della paura,1974,Thriller,90,Italia,5.2,4.0,6,4,0,0,0,0
69806,The Good Life,The Good Life,2014,Documentario,75,India,6.3,7.0,6,10,1,2,3,0
69808,The Little Death,The Little Death,2014,Commedia,95,Australia,7.0,,7,5,0,0,0,0
69813,Torno indietro e cambio vita,Torno indietro e cambio vita,2015,Commedia,99,Italia,3.9,3.57,4,72,2,2,0,0
69815,La scuola più bella del mondo,La scuola più bella del mondo,2014,Commedia,98,Italia,3.4,3.55,3,66,1,1,1,0
69817,Inside Out,Inside Out,2015,Animazione,102,USA,8.3,8.44,8,467,3,3,3,2
69824,Le Tout nouveau testament,Dio esiste e vive a Bruxelles,2015,Commedia,103,"Francia, Belgio",6.9,7.24,7,262,2,2,2,1
69834,La Deutsche Vita,La Deutsche Vita,2013,Documentario,60,Germania,4.5,4.0,5,4,0,0,0,0
69837,Lei disse sì,Lei disse sì,2014,Documentario,67,Italia,4.7,5.33,4,5,1,3,3,0
69840,It Happened Here,It Happened Here,1965,Drammatico,93,Gran Bretagna,7.3,7.5,7,3,0,0,0,0
69841,Hokuto no Ken,Ken il guerriero - Il film,1986,Animazione,110,Giappone,5.8,6.0,6,3,0,0,0,0
69877,Stonewall,Stonewall,2015,Drammatico,129,USA,5.0,4.33,6,25,1,1,1,1
69878,Night at the Museum: Secret of the Tomb,Una notte al museo 3 - Il segreto del faraone,2014,Avventura,97,"USA, Gran Bretagna",4.5,4.3,5,87,2,2,1,1
69879,Taken 3,Taken 3 - L'ora della verità,2015,Azione,107,Francia,4.6,4.6,5,87,0,2,1,2
69880,SpongeBob SquarePants 2,SpongeBob - Fuori dall'acqua,2015,Animazione,92,USA,5.9,6.0,6,25,3,4,3,1
69881,ADHD - Rush Hour,ADHD - Rush Hour,2012,Documentario,80,Italia,6.3,6.33,,3,0,2,2,0
69883,The Best of Me,Il meglio di me,2014,Drammatico,118,USA,5.4,5.5,5,42,0,3,3,2
69885,Zorro the Avenger,La rivincita di Zorro,1959,Avventura,91,USA,6.8,,7,4,0,0,0,0
69887,BloodRayne II: Deliverance,BloodRayne 2: Deliverance,2007,Azione,99,"Canada, Germania",3.0,1.0,5,4,1,2,0,1
69892,Sharknado 2: The Second One,Sharknado 2: A volte ripiovono,2014,Horror,95,USA,3.5,3.25,4,32,1,1,1,1
69893,An Officer and a Murderer,L'ultima mossa dell'assassino,2012,Thriller,85,Canada,5.5,,6,10,0,0,0,0
69909,The Anomaly,The Anomaly,2014,Fantascienza,97,Gran Bretagna,3.6,,4,11,0,0,0,0
69924,Katie Fforde - Harriets Traum,Katie Fforde - Il sogno di Harriet,2011,Drammatico,90,Germania,3.8,,4,5,0,0,0,0
69938,Golem,Golem,2000,Sperimentale,104,Italia,5.0,4.0,6,3,0,0,0,0
69940,Roberto Rossellini: Frammenti e battute,Roberto Rossellini: Frammenti e battute,2000,Documentario,64,Italia,6.0,6.5,6,4,0,0,0,0
69941,The Kids Are Alright,The Kids Are Alright,1979,Documentario,101,Gran Bretagna,6.5,6.0,7,3,0,0,0,0
69962,Regression,Regression,2015,Thriller,106,"Spagna, USA",5.1,4.71,5,143,0,1,1,1
69963,The Penguins of Madagascar,I pinguini di Madagascar,2014,Animazione,92,USA,5.8,6.0,6,68,3,3,0,0
69982,Je suis à toi,All Yours,2014,Drammatico,101,Belgio,7.3,7.5,7,3,0,0,0,0
69990,Goal! III: Taking on the World,Goal! III,2009,Sportivo,92,Gran Bretagna,3.0,,3,6,0,0,0,0
69992,The Princess and the Cobbler,The Princess and the Cobbler,1993,Animazione,72,"Gran Bretagna, USA",8.3,,8,10,0,0,0,0
69993,The Manson Family,The Manson Family,2003,Thriller,95,USA,4.0,3.0,5,5,0,0,0,0
70006,Ultima fermata,Ultima fermata,2014,Drammatico,90,Italia,3.3,2.0,5,5,0,0,0,0
70018,Katie Fforde - Leuchtturm mit Aussicht,Katie Fforde - L'angelo del faro,2012,Drammatico,89,Germania,3.8,,4,6,0,0,0,0
70020,Andiamo a quel paese,Andiamo a quel paese,2014,Commedia,90,Italia,5.3,5.26,5,116,3,2,2,0
70024,Storie sospese,Storie sospese,2015,Drammatico,95,Italia,4.9,5.86,4,29,0,2,3,1
70025,The Disappearance of Eleanor Rigby: Them,La scomparsa di Eleanor Rigby: Loro,2014,Drammatico,122,USA,6.3,6.25,6,19,1,2,1,0
70027,Home,Home - A casa,2015,Animazione,94,USA,5.0,4.5,5,36,2,1,0,0
70029,Addicted,Desiderio irresistibile,2014,Drammatico,105,USA,4.6,,5,14,1,1,1,1
70031,A Bucket of Blood,Un secchio di sangue,1959,Horror,66,USA,6.8,6.33,7,23,2,2,0,2
70033,The Crew,The Crew,2008,Azione,123,Gran Bretagna,4.5,,5,8,0,2,1,2
70035,Tradita - La notte delle nozze,Tradita - La notte delle nozze,1954,Drammatico,98,"Francia, Italia",3.8,4.5,3,5,0,0,0,0
70037,O Homem Que Copiava,L'uomo che copiava,2003,Commedia,123,Brasile,7.1,,7,7,0,0,0,0
70040,Doppio agguato,Doppio agguato,2003,Drammatico,100,Italia,4.1,4.0,4,6,0,0,0,0
70044,The Humbling,The Humbling,2014,Drammatico,112,USA,5.7,6.86,5,24,0,0,0,0
70047,The Hills Have Eyes Part II,Le colline hanno gli occhi II,1984,Horror,86,"Gran Bretagna, USA",4.1,4.33,4,13,0,0,0,0
70054,Helicopter Mom,Helicopter Mom,2014,Commedia,81,USA,5.0,5.0,5,5,0,0,0,0
70060,La Bare,La Bare,2014,Documentario,93,USA,3.7,,4,3,0,0,0,0
70070,Rosamunde Pilcher: Wenn das Herz zerbricht,Rosamunde Pilcher: Quando il cuore si spezza,2010,Drammatico,90,"Austria, Germania",3.6,,4,5,0,0,0,0
70072,Das Attentat - Sarajevo 1914,L'attentato - Sarajevo 1914,2014,Drammatico,120,Austria,5.9,6.0,6,10,0,0,0,0
70076,Layover,Nella trappola dell'inganno,2012,Thriller,91,USA,3.6,,4,5,0,0,0,0
70078,The Memory Book,L'album dei ricordi,2014,Drammatico,90,USA,6.0,,6,10,1,1,1,0
70080,When Sparks Fly,Dove rimane il cuore,2014,Commedia,90,USA,4.5,,5,4,0,0,0,0
70082,For Better or for Worse,Tra matrimoni e divorzi,2014,Commedia,90,USA,3.8,,4,4,0,0,0,0
70093,The Falling,The Falling,2014,Drammatico,102,Gran Bretagna,5.3,6.0,5,6,0,0,0,0
70097,London Road,London Road,2015,Musicale,90,Gran Bretagna,3.3,2.5,4,4,0,0,0,0
70099,Testament of Youth,Generazione perduta,2014,Biografico,130,Gran Bretagna,6.8,7.0,7,55,0,3,3,2
70101,Woman in Gold,Woman in Gold,2015,Drammatico,107,"USA, Gran Bretagna",5.7,5.13,6,74,1,2,1,2
70103,Mr. Holmes,Mr. Holmes - Il mistero del caso irrisolto,2015,Thriller,103,Gran Bretagna,5.9,5.62,6,117,1,1,1,1
70115,Ride Clear of Diablo,La mano vendicatrice,1954,Western,80,USA,7.0,,7,8,0,0,0,0
70116,"Il ricco, il povero e il maggiordomo","Il ricco, il povero e il maggiordomo",2014,Commedia,102,Italia,4.0,4.0,4,140,1,1,0,0
70118,Vedi Napoli e poi muori,Vedi Napoli e poi muori,2007,Documentario,75,Italia,3.8,5.5,2,3,0,0,0,0
70120,La felicità è un sistema complesso,La felicità è un sistema complesso,2015,Commedia,117,Italia,5.7,5.83,6,111,1,1,1,1
70122,Cure,Cure - The Life of Another,2014,Thriller,83,"Svizzera, Croazia, Bosnia Herzegovina",4.5,5.0,4,3,0,0,0,0
70126,Outlaw Prophet: Warren Jeffs,Il caso Warren Jeffs,2014,Biografico,120,USA,4.0,,4,3,0,0,0,0
70130,Deliverance Creek,Deliverance Creek - Solo per vendetta,2014,Drammatico,87,USA,4.0,,4,3,0,0,0,0
70132,The Calling,The Calling,2014,Thriller,108,USA,5.1,5.0,5,34,0,0,0,0
70134,Anesthesia,Anesthesia,2014,Drammatico,93,USA,6.6,6.5,7,15,0,0,0,0
70138,The Goob,The Goob,2014,Drammatico,86,Gran Bretagna,6.8,6.5,7,3,0,0,0,0
70139,The War Game,La posta in gioco,1965,Drammatico,48,Gran Bretagna,8.1,7.67,9,5,0,0,0,0
70140,Avenging Angel,Il cacciatore di taglie,2007,Drammatico,81,USA,5.1,,5,7,0,0,0,0
70149,Road to Paloma,Road to Paloma,2014,Drammatico,91,USA,4.1,4.0,4,8,0,0,0,0
70151,WolfCop,WolfCop,2014,Commedia,79,Canada,5.8,7.0,5,3,0,0,0,0
70152,L'accabadora,L'accabadora,2015,Drammatico,94,Italia,6.4,6.7,6,49,0,0,1,0
70154,L'esigenza di unirmi ogni volta con te,L'esigenza di unirmi ogni volta con te,2015,Drammatico,90,"Italia, Francia",2.4,1.75,3,37,0,1,1,1
70156,Noi e la Giulia,Noi e la Giulia,2015,Commedia,115,Italia,6.4,6.32,7,222,3,3,2,1
70158,Un paese quasi perfetto,Un paese quasi perfetto,2016,Commedia,92,Italia,4.1,3.63,5,57,1,1,1,1
70162,"Io, Arlecchino","Io, Arlecchino",2014,Drammatico,90,Italia,4.7,5.25,4,21,1,2,1,0
70166,Si accettano miracoli,Si accettano miracoli,2015,Commedia,110,Italia,3.1,2.91,3,92,2,1,0,0
70168,Una storia sbagliata,Una storia sbagliata,2014,Drammatico,128,Italia,5.5,5.8,5,24,0,1,3,2
70170,La scelta,La scelta,2015,Drammatico,86,Italia,3.8,3.5,4,54,0,1,2,1
70171,Tempo instabile con probabili schiarite,Tempo instabile con probabili schiarite,2015,Commedia,100,Italia,4.5,4.67,4,30,1,2,1,0
70179,Tomorrowland,Tomorrowland - Il mondo di domani,2015,Fantascienza,130,USA,5.6,5.75,5,152,1,3,1,1
70181,Im Brautkleid meiner Schwester,Belle e gemelle,2012,Commedia,89,Germania,6.3,,6,3,0,0,0,0
70183,OXV: The Manual,Frequencies,2013,Thriller,105,"Australia, Gran Bretagna",5.1,5.0,5,18,0,0,0,0
70185,Good Kill,Good Kill,2014,Drammatico,104,USA,5.3,5.0,6,79,1,1,2,1
70198,Unstable,Il marchio dell'inganno,2012,Thriller,84,USA,5.1,,5,8,1,0,0,1
70200,La prima luce,La prima luce,2015,Drammatico,108,Italia,5.4,5.45,5,42,0,2,3,2
70203,The Girl Next Door,La ragazza della porta accanto,2007,Drammatico,91,USA,7.2,8.0,6,46,1,2,3,3
